StayDate,ProductID,InventoryType,Quantity,AvgPrice,GrossRevenue,Cost,Profit
6/16/23,594,SHOW,9,114.94,1034.46,709.74,324.72
6/16/23,816,HOTEL,30,326.7284,9149.06,7048.23,1157.76
6/16/23,4116,SHOW,37,73.3085,2790.1,1863.35,926.75
6/16/23,3053,SHOW,82,54.8195,4456.56,2839.1,1617.46
6/16/23,6995,SHOW,41,39.8672,1576.49,959.79,616.7
6/16/23,7602,SHOW,44,51.3681,2276.75,1588.28,688.47
6/16/23,7835,SHOW,350,123.4569,40999.72,32287.71,8712.01
6/16/23,7997,SHOW,2,45,90,54.56,35.44
6/16/23,140,SHOW,1088,124.8935,128389.81,93645.21,34744.6
6/16/23,2086,SHOW,402,163.934,63205.21,50274.8,12930.41
6/16/23,715,HOTEL,11,382.3727,4046.51,3105.03,526.05
6/16/23,713,HOTEL,11,170.8066,1889.51,1419.07,280.56
6/16/23,776,HOTEL,43,276.101,11890.94,9263.53,1387.94
6/16/23,7419,SHOW,17,91.3083,1531.12,1003.31,527.81
6/16/23,5727,SHOW,16,66.246,987.77,640.8,346.97
6/16/23,709,HOTEL,3,93.1867,279.56,198.8,55.91
6/16/23,1815,SHOW,20,105.3275,2069.2,1518.4,550.8
6/16/23,7434,SHOW,39,131.875,5305.44,3807.27,1498.17
6/16/23,779,HOTEL,10,299.8104,2902.65,2227.29,377.34
6/16/23,4368,SHOW,72,60.8061,4359.19,3095.49,1263.7
6/16/23,7772,SHOW,68,107.2704,7357.47,5371.05,1986.42
6/16/23,7479,SHOW,12,49.6425,576.7,351.74,224.96
6/16/23,3813,SHOW,75,73.9571,5527.67,3886.59,1641.08
6/16/23,2685,SHOW,16,89.0357,1396.9,1002.48,394.42
6/16/23,135,SHOW,71,48.9344,3400,2322.89,1077.11
6/16/23,92,SHOW,54,99.8454,5308.76,3927.28,1381.48
6/16/23,807,HOTEL,6,122.8266,736.96,530.09,132.66
6/16/23,813,HOTEL,113,172.3993,18770.84,13879.1,3034.75
6/16/23,7789,HOTEL,1,189.34,189.34,150.3,18.93
6/16/23,792,HOTEL,46,128.3409,5749.81,4216.21,969.49
6/16/23,7657,SHOW,248,126.0487,29653.6,22402.57,7251.03
6/16/23,2292,SHOW,59,94.2776,5576.58,3836.94,1739.64
6/16/23,3807,SHOW,14,19.04,266.56,161.56,105
6/16/23,756,HOTEL,15,174.7436,2709.76,2027.87,410.54
6/17/23,7784,SHOW,116,109.6662,12966.3,9036,3930.3
6/17/23,135,SHOW,33,56.9688,1874.98,1285.55,589.43
6/17/23,7835,SHOW,257,120.065,30752.64,24236.95,6515.69
6/17/23,4154,HOTEL,4,366.1225,1464.49,1062.72,263.61
6/17/23,1906,SHOW,385,98.8054,36998.72,28194.97,8803.75
6/17/23,7389,SHOW,137,78.7235,10413.61,7584.38,2829.23
6/17/23,926,SHOW,55,107.52,5572.6,4184.32,1388.28
6/17/23,7744,SHOW,17,55.002,905.53,572.57,332.96
6/17/23,7750,SHOW,3,50.75,152.25,93.78,58.47
6/17/23,7755,SHOW,8,59.7333,481.76,302.48,179.28
6/17/23,7249,SHOW,106,132.4765,14082.55,10242.82,3839.73
6/17/23,742,HOTEL,46,190.3552,8004.54,6050.2,1144.87
6/17/23,602,SHOW,5,72.52,362.6,237.75,124.85
6/17/23,1109,HOTEL,3,215.3325,643.98,494.14,83.72
6/17/23,594,SHOW,16,124.24,1946.24,1335.92,610.32
6/17/23,7958,SHOW,2,48.41,96.82,58.7,38.12
6/17/23,800,HOTEL,4,220.5525,882.21,676.95,114.68
6/17/23,7772,SHOW,94,111.8948,10809.05,7935.91,2873.14
6/17/23,4116,SHOW,34,75.898,2504,1664.7,839.3
6/17/23,745,HOTEL,1,144.09,144.09,108.38,21.62
6/17/23,1051,HOTEL,6,277.64,1619.06,1242.37,210.47
6/17/23,7959,SHOW,134,95.5282,12461.45,9269.02,3192.43
6/17/23,6942,SHOW,19,70.38,1435.54,938.74,496.8
6/17/23,774,HOTEL,35,189.0333,6539.04,5020.08,847.28
6/17/23,7777,SHOW,29,79.6055,2289.6,1496.47,793.13
6/17/23,7970,SHOW,10,75.932,759.32,499.6,259.72
6/17/23,7774,SHOW,112,72.0447,8132.07,5744.98,2387.09
6/17/23,7798,SHOW,13,39.456,517.08,325.77,191.31
6/17/23,1555,HOTEL,2,357.525,715.05,536.07,107.26
6/17/23,814,HOTEL,19,175.8437,3204.28,2384.1,501.19
6/17/23,779,HOTEL,4,110.5475,442.19,339.3,57.48
6/17/23,763,HOTEL,1,243.94,243.94,172.12,48.79
6/17/23,7448,SHOW,166,45.189,7080.69,4958.63,2122.06
6/17/23,720,HOTEL,2,95.115,190.23,140.66,31.28
6/17/23,704,HOTEL,44,194.0719,7264.19,5481.62,1049.12
6/17/23,2032,HOTEL,2,68.97,137.94,100.1,24.83
6/17/23,7773,SHOW,36,74.4507,2642.52,1883.51,759.01
6/17/23,748,HOTEL,26,112.1546,2694.19,1964.47,474.37
6/17/23,776,HOTEL,11,278.7012,3106.61,2383.8,403.86
6/17/23,806,HOTEL,4,130.3325,521.33,392.16,78.19
6/17/23,7741,HOTEL,1,221.66,221.66,175.95,22.17
6/17/23,786,HOTEL,4,132.515,530.06,406.72,68.92
6/17/23,54,SHOW,654,149.1761,94560.76,74305.74,20255.02
6/17/23,7697,SHOW,187,74.5153,13759.38,9156.12,4603.26
6/17/23,1787,SHOW,82,83.7982,6762.64,5033.24,1729.4
6/17/23,741,HOTEL,10,110.1715,887.92,650.04,159.84
6/17/23,743,HOTEL,14,134.6932,1847.69,1381.5,286.63
6/17/23,1549,HOTEL,1,157.29,157.29,118.32,23.59
6/17/23,8018,SHOW,6,85.8966,515.38,382.9,132.48
6/17/23,7836,SHOW,3,45.91,137.73,83.52,54.21
6/17/23,7924,SHOW,2,36.83,73.66,46.4,27.26
6/17/23,7862,SHOW,9,38.09,355.51,227.91,127.6
6/17/23,7586,SHOW,36,144.602,5237.52,3759.36,1478.16
6/17/23,8027,SHOW,4,77.72,310.88,203.28,107.6
6/17/23,140,SHOW,800,131.9787,101007.48,73908.22,27099.26
6/17/23,756,HOTEL,3,189.0925,495.59,371.53,74.35
6/17/23,4097,HOTEL,1,136.28,136.28,96.48,27.26
6/17/23,754,HOTEL,1,198.89,198.89,157.88,19.89
6/17/23,7885,SHOW,2,111.32,222.64,161.6,61.04
6/17/23,777,HOTEL,34,280.8315,8882.43,7030.3,911.5
6/17/23,1138,SHOW,209,41.0558,8227,5264,2963
6/17/23,716,HOTEL,9,92.565,831.3,554.2,207.83
6/17/23,3433,SHOW,147,98.4667,14201.84,10905.03,3296.81
6/17/23,3053,SHOW,74,54.3527,3921.59,2498.7,1422.89
6/17/23,891,HOTEL,3,498.6475,1455.86,1091.45,218.37
6/17/23,2088,SHOW,17,39.4525,629.63,372.76,256.87
6/17/23,3480,SHOW,138,66.0428,8574.73,5625.12,2949.61
6/17/23,92,SHOW,64,100.3156,6307.54,4681.56,1625.98
6/17/23,4344,HOTEL,2,186.97,373.94,296.82,37.4
6/17/23,7732,HOTEL,6,300.4837,1585.86,1150.8,285.45
6/17/23,3802,SHOW,25,58.378,1510.08,984.74,525.34
6/17/23,7658,SHOW,548,97.2176,53191.69,37279.13,15912.56
6/17/23,7875,SHOW,10,55.06,515,324.46,190.54
6/17/23,7853,SHOW,305,110.3036,32760.65,22620.67,10139.98
6/17/23,715,HOTEL,2,367.355,734.71,563.76,95.51
6/17/23,5940,SHOW,194,105.965,20501.6,15450.65,5050.95
6/17/23,785,HOTEL,1,140.09,140.09,101.31,25.22
6/17/23,2086,SHOW,365,162.6214,57697.87,45915.94,11781.93
6/17/23,5942,SHOW,24,59.12,1422.08,912,510.08
6/17/23,4300,HOTEL,83,92.3439,6442.11,4731.34,1077.85
6/17/23,423,SHOW,49,119.3042,5546.11,4397.09,1149.02
6/17/23,7621,SHOW,89,36.4,3229.99,2274.29,955.7
6/17/23,2669,SHOW,122,215.5081,26393.2,19510.16,6883.04
6/17/23,1878,SHOW,108,59.3937,6332.84,4087.54,2245.3
6/17/23,804,HOTEL,65,94.0083,5314.66,3656.72,1168.67
6/17/23,773,HOTEL,178,89.1559,14360.73,10520.82,2432.41
6/17/23,1815,SHOW,11,91.49,1003.39,734.14,269.25
6/17/23,4368,SHOW,55,61.2061,3137.93,2214.12,923.81
6/17/23,7073,SHOW,137,85.7974,11168.85,8278.76,2890.09
6/17/23,118,SHOW,87,70.9485,6217.21,4155.05,2062.16
6/17/23,7810,SHOW,14,34.29,459.26,324.32,134.94
6/17/23,7479,SHOW,23,49.5566,1140.02,737.08,402.94
6/17/23,600,SHOW,853,133.464,113497.84,83208.43,30289.41
6/17/23,3122,SHOW,478,170.3911,79298.89,62437.98,16860.91
6/17/23,6996,SHOW,12,97.3828,1131.9,839.82,292.08
6/17/23,599,SHOW,571,231.2839,129601.03,106755.71,22845.32
6/17/23,28,SHOW,25,39.8728,975.55,642.49,333.06
6/17/23,7787,SHOW,169,106.7141,17737.83,12859.08,4878.75
6/17/23,783,HOTEL,21,198.0923,3940.53,3023.69,512.28
6/17/23,4153,SHOW,37,70.9138,2615.36,1704.77,910.59
6/17/23,787,HOTEL,24,250.2191,5421.94,4068.1,809.56
6/17/23,7434,SHOW,24,164.6944,4091.96,2939,1152.96
6/17/23,726,HOTEL,64,120.3329,6665,4996.64,999.76
6/17/23,81,SHOW,261,90.9981,23956.31,18304.84,5651.47
6/17/23,7754,SHOW,14,44.39,621.46,394.94,226.52
6/17/23,737,HOTEL,47,152.952,6571.07,5048.44,847.12
6/17/23,7767,SHOW,52,86.0066,4462.96,3196.04,1266.92
6/17/23,2414,HOTEL,1,532.89,532.89,408.9,69.28
6/17/23,7688,SHOW,61,69.1804,4178.75,2667.08,1511.67
6/17/23,816,HOTEL,11,295.877,3106.96,2369.3,420.64
6/17/23,6995,SHOW,28,45.84,1214.17,742.74,471.43
6/17/23,788,HOTEL,8,123.143,936.93,677.63,168.63
6/17/23,2087,SHOW,192,136.6144,25723.47,17353.1,8370.37
6/17/23,784,HOTEL,2,140.395,280.79,211.22,42.12
6/17/23,722,HOTEL,24,325.7137,6985.63,5182.56,1109.64
6/17/23,792,HOTEL,49,136.2445,4869.34,3556.41,837.05
6/17/23,3578,SHOW,164,57.7797,9062.91,5801.15,3261.76
6/17/23,7657,SHOW,162,123.5894,19353.22,14624.36,4728.86
6/17/23,7995,SHOW,1,50.08,50.08,30.85,19.23
6/17/23,7765,HOTEL,1,306.12,306.12,243,30.61
6/17/23,4078,SHOW,19,49.8425,897.94,567.45,330.49
6/17/23,7419,SHOW,28,98.5057,2489.88,1630.86,859.02
6/17/23,812,HOTEL,2,293.66,587.32,450.66,76.36
6/17/23,7997,SHOW,1,65.49,65.49,41.33,24.16
6/17/23,7286,SHOW,69,58.78,4058.1,2892.22,1165.88
6/17/23,807,HOTEL,3,176.895,512.42,373.71,86.4
6/17/23,1729,HOTEL,9,316.3316,2676.91,2054.07,348
6/17/23,3807,SHOW,9,19.04,171.36,103.86,67.5
6/17/23,751,HOTEL,1,270.86,270.86,201.96,40.63
6/17/23,818,HOTEL,2,236.965,473.93,418,0
6/17/23,7996,SHOW,10,72.81,728.1,459.5,268.6
6/17/23,778,HOTEL,154,154.9072,19735.68,14366.24,3447.24
6/17/23,4369,HOTEL,28,152.5488,3673.81,2756.43,548.6
6/17/23,7757,HOTEL,8,230.3612,1744.18,1370.88,189.88
6/17/23,93,SHOW,335,100.6856,33125.83,25381.86,7743.97
6/17/23,2292,SHOW,77,93.9891,7173.46,5119.12,2054.34
6/17/23,7602,SHOW,116,59.8884,6424.99,4527.03,1897.96
6/17/23,813,HOTEL,59,162.9389,9334.85,6863.2,1553.33
6/17/23,3813,SHOW,75,76.5564,5643.15,3972.03,1671.12
6/17/23,713,HOTEL,8,220.4113,1568.05,1175.55,235.21
6/17/23,7470,SHOW,125,75.86,9231.3,6856.91,2374.39
6/17/23,7525,SHOW,480,145.056,68245.17,52836.05,15409.12
6/18/23,800,HOTEL,28,121.6725,3555.73,2714.84,477.63
6/18/23,745,HOTEL,2,68.2,136.4,102.6,20.46
6/18/23,54,SHOW,629,139.5117,85974.53,67393.77,18580.76
6/18/23,7621,SHOW,81,44.2025,3553.89,2514.47,1039.42
6/18/23,1906,SHOW,320,100.7604,32339.28,24787.07,7552.21
6/18/23,713,HOTEL,25,94.9232,3286.87,2464.15,493.03
6/18/23,5942,SHOW,47,55.39,2597.47,1641,956.47
6/18/23,748,HOTEL,22,107.2771,1907.68,1424.2,298.36
6/18/23,8018,SHOW,18,62.1933,1111.13,797.98,313.15
6/18/23,742,HOTEL,153,65.3211,8764.35,6489.27,1406.8
6/18/23,715,HOTEL,9,303.1033,2928.61,2247.21,380.72
6/18/23,118,SHOW,97,71.0142,6529.69,4320.15,2209.54
6/18/23,7754,SHOW,10,63.7375,622.34,406.1,216.24
6/18/23,774,HOTEL,57,91.1963,4279.75,3242.8,603.06
6/18/23,93,SHOW,323,96.8909,31103.85,23840.8,7263.05
6/18/23,7389,SHOW,189,78.9411,14636.25,10713.79,3922.46
6/18/23,3036,SHOW,17,69.83,1190.97,789.76,401.21
6/18/23,7798,SHOW,4,50.795,203.18,129.08,74.1
6/18/23,704,HOTEL,97,58.2669,6011.16,4540.11,863.56
6/18/23,7772,SHOW,49,91.8011,4440.51,3228.45,1212.06
6/18/23,7688,SHOW,113,69.6423,7823.47,5002.73,2820.74
6/18/23,813,HOTEL,96,88.6897,8286.8,6014.38,1467.58
6/18/23,4369,HOTEL,71,60.6686,5371.38,4104.42,717.77
6/18/23,3122,SHOW,503,160.6994,81507.43,63959.25,17548.18
6/18/23,7784,SHOW,107,113.7774,11649.15,8106,3543.15
6/18/23,5940,SHOW,160,104.8812,17087.21,12894.01,4193.2
6/18/23,7924,SHOW,4,36.83,147.32,92.8,54.52
6/18/23,7470,SHOW,190,75.1083,14202.95,10560.32,3642.63
6/18/23,1138,SHOW,146,42.5111,5771.5,3696,2075.5
6/18/23,756,HOTEL,3,28.44,71.26,52.15,12.13
6/18/23,6996,SHOW,14,94.325,1335.39,991.54,343.85
6/18/23,5894,SHOW,26,75.289,1934.53,1246.63,687.9
6/18/23,891,HOTEL,10,251.2664,2600.7,1991.29,342.97
6/18/23,92,SHOW,67,84.3572,5597.97,4112.26,1485.71
6/18/23,7835,SHOW,166,118.0968,18841.12,14812.37,4028.75
6/18/23,7602,SHOW,55,54.9468,2959.11,2075.16,883.95
6/18/23,785,HOTEL,3,63.65,182.05,136.49,27.3
6/18/23,4300,HOTEL,118,36.6541,4028.34,2955.62,677.23
6/18/23,3802,SHOW,41,41.075,1597.07,1009.56,587.51
6/18/23,773,HOTEL,103,66.5187,6850.3,5060.97,1112.35
6/18/23,4097,HOTEL,2,73.45,146.9,104,29.38
6/18/23,777,HOTEL,81,110.9751,9056.03,6897.11,1236.13
6/18/23,722,HOTEL,81,168.9037,13573.79,10032.54,2198.96
6/18/23,7853,SHOW,164,105.0553,17219.67,11864.57,5355.1
6/18/23,1555,HOTEL,2,279.765,559.53,419.48,83.92
6/18/23,7765,HOTEL,12,134.3645,1808.24,1397.51,223.75
6/18/23,779,HOTEL,28,107.7209,2808.67,2155.24,365.06
6/18/23,7434,SHOW,28,148.209,4300.26,3088.62,1211.64
6/18/23,7448,SHOW,186,42.4924,7445.03,5210.53,2234.5
6/18/23,627,SHOW,30,58.4433,1655.04,1084.1,570.94
6/18/23,7249,SHOW,240,99.0702,23173.26,16680.85,6492.41
6/18/23,7836,SHOW,4,38.355,153.42,93.02,60.4
6/18/23,7586,SHOW,21,157.329,3214.82,2307.27,907.55
6/18/23,7658,SHOW,503,97.7027,48945.48,34351.36,14594.12
6/18/23,1729,HOTEL,5,199.4366,925.64,714.86,115.13
6/18/23,816,HOTEL,17,169.3706,2883.42,2198.8,390.45
6/18/23,7911,SHOW,14,64.108,888.57,607.44,281.13
6/18/23,4153,SHOW,68,74.672,5062.22,3302.53,1759.69
6/18/23,2669,SHOW,82,201.2253,16762.52,12392.34,4370.18
6/18/23,737,HOTEL,109,57.3471,5762.58,4378.82,797.89
6/18/23,1051,HOTEL,1,189.57,189.57,145.46,24.65
6/18/23,81,SHOW,286,90.7336,25937.09,19734.25,6202.84
6/18/23,1815,SHOW,35,98.96,3306.55,2418.7,887.85
6/18/23,716,HOTEL,1,71.4,71.4,47.6,17.85
6/18/23,7073,SHOW,148,85.6089,12282.95,9119.46,3163.49
6/18/23,7479,SHOW,15,44.89,641.65,399.19,242.46
6/18/23,7810,SHOW,36,39.5766,1409.47,991.95,417.52
6/18/23,7787,SHOW,171,106.8368,18125.97,13157.53,4968.44
6/18/23,7286,SHOW,56,74.0445,4072.59,2988.5,1084.09
6/18/23,788,HOTEL,1,78.38,78.38,51.85,19.59
6/18/23,776,HOTEL,3,373.1475,1267.17,950,190.07
6/18/23,3481,SHOW,19,54.44,1099.4,715.07,384.33
6/18/23,751,HOTEL,2,138.265,276.53,202.72,45.43
6/18/23,2032,HOTEL,5,29.14,162.66,119,28.19
6/18/23,5727,SHOW,20,70.5012,1391.2,930.2,461
6/18/23,7419,SHOW,38,88.2955,3133.8,2025.1,1108.7
6/18/23,787,HOTEL,59,122.9404,6720.54,5070.2,971.94
6/18/23,1699,HOTEL,3,252.2567,756.77,554,128.65
6/18/23,926,SHOW,87,108.7621,8651.64,6487.65,2163.99
6/18/23,7959,SHOW,123,90.5544,9698.17,7166.05,2532.12
6/18/23,804,HOTEL,58,36.0463,1834.48,1374.45,276.11
6/18/23,7697,SHOW,110,81.8186,8816.83,5971.36,2845.47
6/18/23,7774,SHOW,124,74.2143,9082.63,6417.09,2665.54
6/18/23,784,HOTEL,1,106.77,106.77,80.32,16.01
6/18/23,3578,SHOW,143,56.7051,7943.15,5076.77,2866.38
6/18/23,3807,SHOW,18,25.39,457.02,277.02,180
6/18/23,140,SHOW,880,116.7743,100380.09,73731.01,26649.08
6/18/23,1109,HOTEL,1,217.35,217.35,166.78,28.25
6/18/23,4078,SHOW,8,52.77,440.22,280.4,159.82
6/18/23,2414,HOTEL,13,292.243,2628.23,2038.1,317.42
6/18/23,3480,SHOW,89,63.2983,5210.17,3386.16,1824.01
6/18/23,4213,HOTEL,6,92.686,563.51,417.89,89.68
6/18/23,7773,SHOW,53,75.1328,3910.86,2791.77,1119.09
6/18/23,2685,SHOW,34,95.0766,3232.42,2321.12,911.3
6/18/23,812,HOTEL,2,204.085,408.17,306,61.23
6/18/23,814,HOTEL,16,75.2843,1204.55,871.2,216.82
6/18/23,602,SHOW,1,55.55,55.55,35.55,20
6/18/23,7862,SHOW,9,47.615,431.71,272.91,158.8
6/18/23,7899,SHOW,21,66.4777,1390.4,905.91,484.49
6/18/23,741,HOTEL,5,39.615,181.27,136.5,28.37
6/18/23,726,HOTEL,57,44.0087,2381.16,1785.1,357.09
6/18/23,792,HOTEL,143,26.9179,3863.96,2825.93,659.9
6/18/23,790,HOTEL,2,137.39,274.78,202.98,45.42
6/18/23,7757,HOTEL,20,122.6025,2447.79,1911.16,280.92
6/18/23,743,HOTEL,18,54.189,964.23,738,130.29
6/18/23,778,HOTEL,351,79.8541,26750.75,19505.7,4635.21
6/18/23,783,HOTEL,29,102.8431,2530.49,1900.57,375.64
6/18/23,7791,HOTEL,2,156.295,312.59,248.14,31.25
6/18/23,746,HOTEL,2,55.27,110.54,82.88,16.58
6/18/23,807,HOTEL,5,66.1658,334.14,240.34,60.15
6/18/23,7657,SHOW,180,121.0542,20855.58,15749.38,5106.2
6/18/23,7525,SHOW,532,144.0497,74157.69,57468.79,16688.9
6/19/23,891,HOTEL,6,251.6012,1504.31,1157.22,192.25
6/19/23,7658,SHOW,568,98.6815,54841.14,38434.65,16406.49
6/19/23,4369,HOTEL,52,45.4621,2263.69,1688.58,349.26
6/19/23,7755,SHOW,22,76.773,1634.81,1058.62,576.19
6/19/23,787,HOTEL,52,141.1112,7119.89,5354.65,1048.79
6/19/23,5940,SHOW,128,108.6257,13485.5,10166.79,3318.71
6/19/23,704,HOTEL,87,68.006,6145.95,4599.14,931.41
6/19/23,7389,SHOW,130,76.6664,9975.27,7275.92,2699.35
6/19/23,130,SHOW,419,134.2133,56586.04,43365.3,13220.74
6/19/23,7765,HOTEL,20,124.0789,2386.39,1809.3,335
6/19/23,3802,SHOW,26,48.434,1257.94,805.88,452.06
6/19/23,118,SHOW,110,74.2032,7957.49,5322.15,2635.34
6/19/23,7586,SHOW,28,143.7853,4047.77,2902.84,1144.93
6/19/23,4153,SHOW,53,74.5093,3817.8,2482.63,1335.17
6/19/23,715,HOTEL,32,309.3516,7875.09,6063.28,1000.56
6/19/23,773,HOTEL,58,58.3765,3627.67,2685.42,583.06
6/19/23,7073,SHOW,118,85.5889,9655.8,7131.75,2524.05
6/19/23,4368,SHOW,68,58.5484,3941.73,2799.45,1142.28
6/19/23,140,SHOW,897,121.1782,103338.78,75631.55,27707.23
6/19/23,7787,SHOW,103,105.4722,11059.16,8046.37,3012.79
6/19/23,785,HOTEL,1,64.87,64.87,46.91,11.68
6/19/23,627,SHOW,50,56.4613,2886.85,1889.65,997.2
6/19/23,7767,SHOW,48,82.4605,3981.09,2837.64,1143.45
6/19/23,814,HOTEL,17,60.4029,1119.23,819.67,189.93
6/19/23,7741,HOTEL,10,75.5889,709.52,552.67,82.91
6/19/23,813,HOTEL,43,91.4274,3838.96,2779.52,687.54
6/19/23,6996,SHOW,14,97.3828,1335.39,991.54,343.85
6/19/23,7970,SHOW,6,73.86,443.16,287.76,155.4
6/19/23,7754,SHOW,50,64.2038,2855.92,1853.5,1002.42
6/19/23,2414,HOTEL,24,221.6742,5269.27,4078.92,644.58
6/19/23,7774,SHOW,67,73.3017,4913.41,3466.69,1446.72
6/19/23,748,HOTEL,42,97.1771,3667.79,2786.66,518.86
6/19/23,7911,SHOW,20,67.8266,1350.08,927.2,422.88
6/19/23,713,HOTEL,10,126.6673,1199.89,901.5,177.77
6/19/23,1815,SHOW,30,93.49,2729.7,1996.95,732.75
6/19/23,7621,SHOW,122,45.9175,4361.31,3063.71,1297.6
6/19/23,804,HOTEL,59,25.4645,1659.9,1119.99,389.99
6/19/23,7697,SHOW,85,78.6752,6757.82,4560.17,2197.65
6/19/23,5727,SHOW,25,69.6237,1792.09,1201.55,590.54
6/19/23,1109,HOTEL,3,127.87,383.61,298.94,44.66
6/19/23,7777,SHOW,12,72.394,769.08,487.46,281.62
6/19/23,763,HOTEL,2,53.54,107.08,75.55,21.42
6/19/23,1729,HOTEL,23,221.5607,4756.28,3649.62,618.34
6/19/23,7772,SHOW,55,96.3725,5203.8,3781.72,1422.08
6/19/23,1138,SHOW,168,46.4147,6742.7,4320,2422.7
6/19/23,742,HOTEL,119,52.8943,6283.92,4656.75,1004.06
6/19/23,7835,SHOW,173,116.6908,19305.89,15084.63,4221.26
6/19/23,741,HOTEL,10,38.1975,390.05,301,52.89
6/19/23,3440,SHOW,78,100.8136,7671.48,5292.9,2378.58
6/19/23,1699,HOTEL,10,130.1483,1226.17,951.52,147.34
6/19/23,93,SHOW,312,94.174,29069.25,22270.92,6798.33
6/19/23,4213,HOTEL,7,91.5578,619.1,458.64,99.06
6/19/23,7773,SHOW,68,71.3534,4627.98,3285.83,1342.15
6/19/23,745,HOTEL,2,63.405,126.81,95.38,19.03
6/19/23,4116,SHOW,43,76.0171,3176.32,2113.45,1062.87
6/19/23,7657,SHOW,203,119.4479,24263.12,18409.28,5853.84
6/19/23,423,SHOW,29,103.815,3049.43,2444.83,604.6
6/19/23,2292,SHOW,94,95.4215,8931.8,6223.34,2708.46
6/19/23,926,SHOW,43,101.6545,4066.28,3039.26,1027.02
6/19/23,7602,SHOW,110,56.772,6072.11,4285.37,1786.74
6/19/23,4078,SHOW,15,45.3275,687.85,433.25,254.6
6/19/23,7798,SHOW,10,47.4766,475.9,300.9,175
6/19/23,783,HOTEL,36,100.3088,3902.74,2980.18,523.79
6/19/23,716,HOTEL,1,71.4,71.4,47.6,17.85
6/19/23,7448,SHOW,132,42.8776,5408.44,3789.02,1619.42
6/19/23,774,HOTEL,58,58.9377,3538.59,2685.28,494.01
6/19/23,743,HOTEL,8,54.6358,446.37,340.5,61.61
6/19/23,7853,SHOW,125,100.9364,12968.05,8926.06,4041.99
6/19/23,3578,SHOW,145,58.15,8379.86,5387.93,2991.93
6/19/23,1963,SHOW,20,66.3237,1339.92,969.84,370.08
6/19/23,54,SHOW,719,143.2154,95843.92,75088.36,20755.56
6/19/23,3481,SHOW,6,43.3925,254.65,177.66,76.99
6/19/23,800,HOTEL,4,110.0483,436.19,327,65.43
6/19/23,2685,SHOW,25,94.3963,2370.84,1716.72,654.12
6/19/23,812,HOTEL,1,236.97,236.97,181.83,30.81
6/19/23,786,HOTEL,2,71.91,143.82,110.36,18.7
6/19/23,1555,HOTEL,7,346.7829,2450.77,1837.3,367.63
6/19/23,777,HOTEL,93,83.3326,7769.64,5887.79,1094.12
6/19/23,3480,SHOW,74,55.789,3877.28,2488.1,1389.18
6/19/23,7757,HOTEL,5,97.2225,474.18,359.95,66.07
6/19/23,3036,SHOW,9,58.712,536.59,346.55,190.04
6/19/23,81,SHOW,302,90.6732,27668.04,21086.97,6581.07
6/19/23,726,HOTEL,43,47.6192,2002.33,1501.12,300.31
6/19/23,7836,SHOW,8,40.8733,306.84,186.04,120.8
6/19/23,1787,SHOW,59,81.2045,4852.54,3604.11,1248.43
6/19/23,778,HOTEL,348,71.4388,25146.17,18393.35,4291.76
6/19/23,7899,SHOW,12,64.19,770.28,500.52,269.76
6/19/23,3122,SHOW,530,178.1392,92530.7,72468.21,20062.49
6/19/23,7750,SHOW,2,50.75,101.5,62.52,38.98
6/19/23,4300,HOTEL,96,34.4519,3040.32,2214.25,529.74
6/19/23,594,SHOW,18,131.54,2400.92,1648.28,752.64
6/19/23,784,HOTEL,18,81.102,1499.88,1157.36,192.07
6/19/23,602,SHOW,4,72.52,290.08,190.2,99.88
6/19/23,792,HOTEL,151,25.2395,3732.02,2752.99,610.59
6/19/23,7810,SHOW,16,44.02,577.48,407.14,170.34
6/19/23,807,HOTEL,1,79.41,79.41,57.11,14.3
6/19/23,802,HOTEL,3,93.0433,279.13,197.6,55.83
6/19/23,788,HOTEL,3,47.1833,141.55,102.36,25.48
6/19/23,776,HOTEL,10,234.5133,2413.21,1868,295.28
6/19/23,737,HOTEL,127,48.4107,6668.31,5099.95,885.99
6/19/23,722,HOTEL,78,133.1467,12280.98,9082.88,1982.84
6/19/23,7795,SHOW,101,68.6059,6860.48,4907.93,1952.55
6/19/23,2669,SHOW,74,203.12,15426.08,11388.5,4037.58
6/19/23,779,HOTEL,7,153.7912,1118.29,850.56,153.92
6/20/23,627,SHOW,46,73.72,3454.53,2357.05,1097.48
6/20/23,1866,HOTEL,2,191.61,383.22,338,0
6/20/23,7732,HOTEL,1,129.35,129.35,97.3,19.4
6/20/23,3480,SHOW,60,66.0541,3552.76,2316.18,1236.58
6/20/23,2292,SHOW,67,92.4466,5732.03,3901.39,1830.64
6/20/23,4078,SHOW,20,44.82,809.4,511,298.4
6/20/23,784,HOTEL,4,72.0325,288.13,216.74,43.21
6/20/23,594,SHOW,16,126.0066,2038.24,1399.04,639.2
6/20/23,5940,SHOW,170,101.1308,17274.24,12975.77,4298.47
6/20/23,4097,HOTEL,3,51.18,153.54,120,17.94
6/20/23,748,HOTEL,32,83.7563,2648.09,2043.67,338.77
6/20/23,704,HOTEL,45,95.6096,4491.26,3386.35,651.87
6/20/23,7765,HOTEL,16,159.178,2712.66,2130.85,296.7
6/20/23,7754,SHOW,43,55.6186,2324.77,1498.03,826.74
6/20/23,786,HOTEL,1,88.07,88.07,67.58,11.45
6/20/23,726,HOTEL,27,50.6001,1440.69,1080.08,216.06
